"","Marker_Name","Chromosome","Position"
"777","PGAS1_01012",1,101200000
"778","PGAS1_01013",1,101300000
"779","PGAS1_01014",1,101400000
"780","PGAS1_01015",1,101500000
"781","PGAS1_01017",1,101700000
"782","PGAS1_01018",1,101800000
"783","PGAS1_01019",1,101900000
"784","PGAS1_01020",1,102000000
"785","PGAS1_01021",1,102100000
"786","PGAS1_01023",1,102300000
"787","PGAS1_01025",1,102500000
"788","PGAS1_01026",1,102600000
"789","PGAS1_01028",1,102800000
"790","PGAS1_01029",1,102900000
"791","PGAS1_01030",1,103000000
"792","PGAS1_01031",1,103100000
"793","PGAS1_01032",1,103200000
"794","PGAS1_01033",1,103300000
"795","PGAS1_01038",1,103800000
"796","PGAS1_01042",1,104200000
"797","PGAS1_01043",1,104300000
"798","PGAS1_01045",1,104500000
"799","PGAS1_01046",1,104600000
"800","PGAS1_01047",1,104700000
"801","PGAS1_01048",1,104800000
"802","PGAS1_01049",1,104900000
"803","PGAS1_01052",1,105200000
"804","PGAS1_01059",1,105900000
"805","PGAS1_01060",1,106000000
"806","PGAS1_01061",1,106100000
"807","PGAS1_01062",1,106200000
"808","PGAS1_01063",1,106300000
"809","PGAS1_01067",1,106700000
"810","PGAS1_01068",1,106800000
"811","PGAS1_01069",1,106900000
"812","PGAS1_01070",1,107000000
"813","PGAS1_01073",1,107300000
"814","PGAS1_01074",1,107400000
"815","PGAS1_01075",1,107500000
"816","PGAS1_01076",1,107600000
"817","PGAS1_01078",1,107800000
"818","PGAS1_01079",1,107900000
"819","PGAS1_01080",1,108000000
"820","PGAS1_01081",1,108100000
"821","PGAS1_01082",1,108200000
"822","PGAS1_01083",1,108300000
"823","PGAS1_01086",1,108600000
"824","PGAS1_01087",1,108700000
"825","PGAS1_01089",1,108900000
"826","PGAS1_01090",1,109000000
"827","PGAS1_01091",1,109100000
"828","PGAS1_01092",1,109200000
"829","PGAS1_01093",1,109300000
"830","PGAS1_01095",1,109500000
"831","PGAS1_01096",1,109600000
"832","PGAS1_01099",1,109900000
"833","PGAS1_01100",1,110000000
"834","PGAS1_01101",1,110100000
"835","PGAS1_01102",1,110200000
"836","PGAS1_01112",1,111200000
"837","PGAS1_01113",1,111300000
"838","PGAS1_01114",1,111400000
"839","PGAS1_01115",1,111500000
"840","PGAS1_01116",1,111600000
"841","PGAS1_01117",1,111700000
"842","PGAS1_01118",1,111800000
"843","PGAS1_01119",1,111900000
"844","PGAS1_01120",1,112000000
"845","PGAS1_01121",1,112100000
"846","PGAS1_01122",1,112200000
"847","PGAS1_01123",1,112300000
"848","PGAS1_01125",1,112500000
"849","PGAS1_01126",1,112600000
"850","PGAS1_01127",1,112700000
"851","PGAS1_01133",1,113300000
"852","PGAS1_01134",1,113400000
"853","PGAS1_01138",1,113800000
"854","PGAS1_01139",1,113900000
"855","PGAS1_01140",1,114000000
"856","PGAS1_01142",1,114200000
"857","PGAS1_01143",1,114300000
"858","PGAS1_01144",1,114400000
"859","PGAS1_01147",1,114700000
"860","PGAS1_01148",1,114800000
"861","PGAS1_01151",1,115100000
"862","PGAS1_01152",1,115200000
"863","PGAS1_01153",1,115300000
"864","PGAS1_01155",1,115500000
"865","PGAS1_01160",1,116000000
"866","PGAS1_01162",1,116200000
"867","PGAS1_01164",1,116400000
"868","PGAS1_01165",1,116500000
"869","PGAS1_01166",1,116600000
"870","PGAS1_01168",1,116800000
"871","PGAS1_01169",1,116900000
"872","PGAS1_01172",1,117200000
"873","PGAS1_01173",1,117300000
"874","PGAS1_01176",1,117600000
"875","PGAS1_01177",1,117700000
"876","PGAS1_01179",1,117900000
"877","PGAS1_01180",1,118000000
"878","PGAS1_01181",1,118100000
"879","PGAS1_01182",1,118200000
"880","PGAS1_01183",1,118300000
"881","PGAS1_01184",1,118400000
"882","PGAS1_01185",1,118500000
"883","PGAS1_01186",1,118600000
"884","PGAS1_01187",1,118700000
"885","PGAS1_01188",1,118800000
"886","PGAS1_01189",1,118900000
"887","PGAS1_01190",1,119000000
"888","PGAS1_01192",1,119200000
"889","PGAS1_01193",1,119300000
"890","PGAS1_01195",1,119500000
"891","PGAS1_01196",1,119600000
"892","PGAS1_01197",1,119700000
"893","PGAS1_01198",1,119800000
"894","PGAS1_01199",1,119900000
"895","PGAS1_01200",1,120000000
"896","PGAS1_01201",1,120100000
"897","PGAS1_01202",1,120200000
"898","PGAS1_01204",1,120400000
"899","PGAS1_01205",1,120500000
"900","PGAS1_01207",1,120700000
"901","PGAS1_01208",1,120800000
"902","PGAS1_01210",1,121000000
"903","PGAS1_01211",1,121100000
"904","PGAS1_01220",1,122000000
"905","PGAS1_01222",1,122200000
"906","PGAS1_01223",1,122300000
"907","PGAS1_01224",1,122400000
"908","PGAS1_01225",1,122500000
"909","PGAS1_01226",1,122600000
"910","PGAS1_01227",1,122700000
"911","PGAS1_01228",1,122800000
"912","PGAS1_01229",1,122900000
"913","PGAS1_01232",1,123200000
"914","PGAS1_01240",1,124000000
"915","PGAS1_01241",1,124100000
"916","PGAS1_01242",1,124200000
"917","PGAS1_01243",1,124300000
"918","PGAS1_01247",1,124700000
"919","PGAS1_01248",1,124800000
"920","PGAS1_01249",1,124900000
"921","PGAS1_01257",1,125700000
"922","PGAS1_01262",1,126200000
"923","PGAS1_01264",1,126400000
"924","PGAS1_01267",1,126700000
"925","PGAS1_01268",1,126800000
"926","PGAS1_01269",1,126900000
"927","PGAS1_01270",1,127000000
"928","PGAS1_01280",1,128000000
"929","PGAS1_01283",1,128300000
"930","PGAS1_01286",1,128600000
"931","PGAS1_01287",1,128700000
"932","PGAS1_01293",1,129300000
"933","PGAS1_01295",1,129500000
"934","PGAS1_01296",1,129600000
"935","PGAS1_01302",1,130200000
"936","PGAS1_01304",1,130400000
"937","PGAS1_01305",1,130500000
"938","PGAS1_01311",1,131100000
"939","PGAS1_01312",1,131200000
"940","PGAS1_01313",1,131300000
"941","PGAS1_01314",1,131400000
"942","PGAS1_01317",1,131700000
"943","PGAS1_01319",1,131900000
"944","PGAS1_01320",1,132000000
"945","PGAS1_01327",1,132700000
"946","PGAS1_01328",1,132800000
"947","PGAS1_01329",1,132900000
"948","PGAS1_01331",1,133100000
"949","PGAS1_01332",1,133200000
"950","PGAS1_01333",1,133300000
"951","PGAS1_01335",1,133500000
"952","PGAS1_01340",1,134000000
"953","PGAS1_01341",1,134100000
"954","PGAS1_01342",1,134200000
"955","PGAS1_01343",1,134300000
"956","PGAS1_01346",1,134600000
"957","PGAS1_01349",1,134900000
"958","PGAS1_01350",1,135000000
"959","PGAS1_01351",1,135100000
"960","PGAS1_01352",1,135200000
"961","PGAS1_01354",1,135400000
"962","PGAS1_01355",1,135500000
"963","PGAS1_01356",1,135600000
"964","PGAS1_01357",1,135700000
"965","PGAS1_01358",1,135800000
"966","PGAS1_01359",1,135900000
"967","PGAS1_01361",1,136100000
"968","PGAS1_01362",1,136200000
"969","PGAS1_01363",1,136300000
"970","PGAS1_01364",1,136400000
"971","PGAS1_01365",1,136500000
"972","PGAS1_01368",1,136800000
"973","PGAS1_01369",1,136900000
"974","PGAS1_01372",1,137200000
"975","PGAS1_01376",1,137600000
"976","PGAS1_01377",1,137700000
"977","PGAS1_01378",1,137800000
"978","PGAS1_01379",1,137900000
"979","PGAS1_01380",1,138000000
"980","PGAS1_01384",1,138400000
"981","PGAS1_01385",1,138500000
"982","PGAS1_01388",1,138800000
"983","PGAS1_01389",1,138900000
"984","PGAS1_01391",1,139100000
"985","PGAS1_01392",1,139200000
"986","PGAS1_01393",1,139300000
"987","PGAS1_01394",1,139400000
"988","PGAS1_01395",1,139500000
"989","PGAS1_01396",1,139600000
"990","PGAS1_01403",1,140300000
"991","PGAS1_01405",1,140500000
"992","PGAS1_01406",1,140600000
"993","PGAS1_01408",1,140800000
"994","PGAS1_01409",1,140900000
"995","PGAS1_01411",1,141100000
"996","PGAS1_01418",1,141800000
"997","PGAS1_01424",1,142400000
"998","PGAS1_01425",1,142500000
"999","PGAS1_01427",1,142700000
"1000","PGAS1_01430",1,143000000
"1001","PGAS1_01431",1,143100000
"1002","PGAS1_01432",1,143200000
"1003","PGAS1_01436",1,143600000
"1004","PGAS1_01441",1,144100000
"1005","PGAS1_01443",1,144300000
"1006","PGAS1_01444",1,144400000
"1007","PGAS1_01446",1,144600000
"1008","PGAS1_01456",1,145600000
"1009","PGAS1_01457",1,145700000
"1010","PGAS1_01459",1,145900000
"1011","PGAS1_01460",1,146000000
"1012","PGAS1_01462",1,146200000
"1013","PGAS1_01464",1,146400000
"1014","PGAS1_01467",1,146700000
"1015","PGAS1_01468",1,146800000
"1016","PGAS1_01469",1,146900000
"1017","PGAS1_01470",1,147000000
"1018","PGAS1_01471",1,147100000
"1019","PGAS1_01472",1,147200000
"1020","PGAS1_01473",1,147300000
"1021","PGAS1_01479",1,147900000
"1022","PGAS1_01480",1,148000000
"1023","PGAS1_01482",1,148200000
"1024","PGAS1_01487",1,148700000
"1025","PGAS1_01488",1,148800000
"1026","PGAS1_01489",1,148900000
"1027","PGAS1_01492",1,149200000
"1028","PGAS1_01494",1,149400000
"1029","PGAS1_01495",1,149500000
"1030","PGAS1_01496",1,149600000
"1031","PGAS1_01500",1,150000000
"1032","PGAS1_01503",1,150300000
"1033","PGAS1_01504",1,150400000
"1034","PGAS1_01511",1,151100000
"1035","PGAS1_01513",1,151300000
"1036","PGAS1_01514",1,151400000
"1037","PGAS1_01515",1,151500000
"1038","PGAS1_01520",1,152000000
"1039","PGAS1_01521",1,152100000
"1040","PGAS1_01523",1,152300000
"1041","PGAS1_01524",1,152400000
"1042","PGAS1_01525",1,152500000
"1043","PGAS1_01526",1,152600000
"1044","PGAS1_01527",1,152700000
"1045","PGAS1_01528",1,152800000
"1046","PGAS1_01529",1,152900000
"1047","PGAS1_01530",1,153000000
"1048","PGAS1_01531",1,153100000
"1049","PGAS1_01534",1,153400000
"1050","PGAS1_01535",1,153500000
"1051","PGAS1_01536",1,153600000
"1052","PGAS1_01537",1,153700000
"1053","PGAS1_01538",1,153800000
"1054","PGAS1_01539",1,153900000
"1055","PGAS1_01540",1,154000000
"1056","PGAS1_01541",1,154100000
"1057","PGAS1_01543",1,154300000
"1058","PGAS1_01545",1,154500000
"1059","PGAS1_01546",1,154600000
"1060","PGAS1_01548",1,154800000
"1061","PGAS1_01549",1,154900000
"1062","PGAS1_01550",1,155000000
"1063","PGAS1_01551",1,155100000
"1064","PGAS1_01553",1,155300000
"1065","PGAS1_01555",1,155500000
"1066","PGAS1_01558",1,155800000
"1067","PGAS1_01559",1,155900000
"1068","PGAS1_01564",1,156400000
"1069","PGAS1_01565",1,156500000
"1070","PGAS1_01566",1,156600000
"1071","PGAS1_01568",1,156800000
"1072","PGAS1_01569",1,156900000
"1073","PGAS1_01570",1,157000000
"1074","PGAS1_01571",1,157100000
"1075","PGAS1_01572",1,157200000
"1076","PGAS1_01573",1,157300000
"1077","PGAS1_01578",1,157800000
"1078","PGAS1_01581",1,158100000
"1079","PGAS1_01582",1,158200000
"1080","PGAS1_01583",1,158300000
"1081","PGAS1_01584",1,158400000
"1082","PGAS1_01585",1,158500000
"1083","PGAS1_01588",1,158800000
"1084","PGAS1_01590",1,159000000
"1085","PGAS1_01591",1,159100000
"1086","PGAS1_01592",1,159200000
"1087","PGAS1_01594",1,159400000
"1088","PGAS1_01598",1,159800000
"1089","PGAS1_01608",1,160800000
"1090","PGAS1_01611",1,161100000
"1091","PGAS1_01617",1,161700000
"1092","PGAS1_01619",1,161900000
"1093","PGAS1_01625",1,162500000
"1094","PGAS1_01626",1,162600000
"1095","PGAS1_01632",1,163200000
"1096","PGAS1_01635",1,163500000
"1097","PGAS1_01636",1,163600000
"1098","PGAS1_01637",1,163700000
"1099","PGAS1_01638",1,163800000
"1100","PGAS1_01640",1,164000000
"1101","PGAS1_01641",1,164100000
"1102","PGAS1_01643",1,164300000
"1103","PGAS1_01644",1,164400000
"1104","PGAS1_01646",1,164600000
"1105","PGAS1_01647",1,164700000
"1106","PGAS1_01648",1,164800000
"1107","PGAS1_01652",1,165200000
"1108","PGAS1_01653",1,165300000
"1109","PGAS1_01654",1,165400000
"1110","PGAS1_01655",1,165500000
"1111","PGAS1_01656",1,165600000
"1112","PGAS1_01657",1,165700000
"1113","PGAS1_01658",1,165800000
"1114","PGAS1_01663",1,166300000
"1115","PGAS1_01664",1,166400000
"1116","PGAS1_01665",1,166500000
"1117","PGAS1_01670",1,167000000
"1118","PGAS1_01672",1,167200000
"1119","PGAS1_01673",1,167300000
"1120","PGAS1_01676",1,167600000
"1121","PGAS1_01677",1,167700000
"1122","PGAS1_01680",1,168000000
"1123","PGAS1_01682",1,168200000
"1124","PGAS1_01683",1,168300000
"1125","PGAS1_01684",1,168400000
"1126","PGAS1_01690",1,169000000
"1127","PGAS1_01691",1,169100000
"1128","PGAS1_01692",1,169200000
"1129","PGAS1_01694",1,169400000
"1130","PGAS1_01696",1,169600000
"1131","PGAS1_01697",1,169700000
"1132","PGAS1_01698",1,169800000
"1133","PGAS1_01699",1,169900000
"1134","PGAS1_01700",1,170000000
"1135","PGAS1_01702",1,170200000
"1136","PGAS1_01703",1,170300000
"1137","PGAS1_01704",1,170400000
"1138","PGAS1_01712",1,171200000
"1139","PGAS1_01713",1,171300000
"1140","PGAS1_01716",1,171600000
"1141","PGAS1_01726",1,172600000
"1142","PGAS1_01727",1,172700000
"1143","PGAS1_01728",1,172800000
"1144","PGAS1_01729",1,172900000
"1145","PGAS1_01730",1,173000000
"1146","PGAS1_01733",1,173300000
"1147","PGAS1_01736",1,173600000
"1148","PGAS1_01737",1,173700000
"1149","PGAS1_01739",1,173900000
"1150","PGAS1_01741",1,174100000
"1151","PGAS1_01742",1,174200000
"1152","PGAS1_01743",1,174300000
"1153","PGAS1_01744",1,174400000
"1154","PGAS1_01747",1,174700000
"1155","PGAS1_01748",1,174800000
"1156","PGAS1_01749",1,174900000
"1157","PGAS1_01750",1,175000000
"1158","PGAS1_01752",1,175200000
"1159","PGAS1_01753",1,175300000
"1160","PGAS1_01754",1,175400000
"1161","PGAS1_01755",1,175500000
"1162","PGAS1_01756",1,175600000
"1163","PGAS1_01757",1,175700000
"1164","PGAS1_01761",1,176100000
"1165","PGAS1_01762",1,176200000
"1166","PGAS1_01763",1,176300000
"1167","PGAS1_01766",1,176600000
"1168","PGAS1_01768",1,176800000
"1169","PGAS1_01771",1,177100000
"1170","PGAS1_01777",1,177700000
"1171","PGAS1_01778",1,177800000
"1172","PGAS1_01782",1,178200000
"1173","PGAS1_01785",1,178500000
"1174","PGAS1_01789",1,178900000
"1175","PGAS1_01790",1,179000000
"1176","PGAS1_01791",1,179100000
"1177","PGAS1_01792",1,179200000
"1178","PGAS1_01793",1,179300000
"1179","PGAS1_01798",1,179800000
"1180","PGAS1_01805",1,180500000
"1181","PGAS1_01807",1,180700000
"1182","PGAS1_01808",1,180800000
"1183","PGAS1_01810",1,181000000
"1184","PGAS1_01811",1,181100000
"1185","PGAS1_01813",1,181300000
"1186","PGAS1_01815",1,181500000
"1187","PGAS1_01819",1,181900000
"1188","PGAS1_01820",1,182000000
"1189","PGAS1_01823",1,182300000
"1190","PGAS1_01825",1,182500000
"1191","PGAS1_01826",1,182600000
"1192","PGAS1_01828",1,182800000
"1193","PGAS1_01830",1,183000000
"1194","PGAS1_01831",1,183100000
"1195","PGAS1_01835",1,183500000
"1196","PGAS1_01840",1,184000000
"1197","PGAS1_01841",1,184100000
"1198","PGAS1_01843",1,184300000
"1199","PGAS1_01844",1,184400000
"1200","PGAS1_01845",1,184500000
"1201","PGAS1_01846",1,184600000
"1202","PGAS1_01847",1,184700000
"1203","PGAS1_01848",1,184800000
"1204","PGAS1_01849",1,184900000
"1205","PGAS1_01850",1,185000000
"1206","PGAS1_01852",1,185200000
"1207","PGAS1_01854",1,185400000
"1208","PGAS1_01856",1,185600000
"1209","PGAS1_01857",1,185700000
"1210","PGAS1_01860",1,186000000
"1211","PGAS1_01862",1,186200000
"1212","PGAS1_01868",1,186800000
"1213","PGAS1_01869",1,186900000
"1214","PGAS1_01870",1,187000000
"1215","PGAS1_01871",1,187100000
"1216","PGAS1_01873",1,187300000
"1217","PGAS1_01877",1,187700000
"1218","PGAS1_01881",1,188100000
"1219","PGAS1_01884",1,188400000
"1220","PGAS1_01885",1,188500000
"1221","PGAS1_01888",1,188800000
"1222","PGAS1_01893",1,189300000
"1223","PGAS1_01894",1,189400000
"1224","PGAS1_01900",1,190000000
"1225","PGAS1_01901",1,190100000
"1226","PGAS1_01903",1,190300000
"1227","PGAS1_01904",1,190400000
"1228","PGAS1_01905",1,190500000
"1229","PGAS1_01906",1,190600000
"1230","PGAS1_01907",1,190700000
"1231","PGAS1_01909",1,190900000
"1232","PGAS1_01911",1,191100000
"1233","PGAS1_01912",1,191200000
"1234","PGAS1_01913",1,191300000
"1235","PGAS1_01914",1,191400000
"1236","PGAS1_01915",1,191500000
"1237","PGAS1_01916",1,191600000
"1238","PGAS1_01919",1,191900000
"1239","PGAS1_01920",1,192000000
"1240","PGAS1_01922",1,192200000
"1241","PGAS1_01923",1,192300000
"1242","PGAS1_01932",1,193200000
"1243","PGAS1_01933",1,193300000
"1244","PGAS1_01942",1,194200000
"1245","PGAS1_01943",1,194300000
"1246","PGAS1_01945",1,194500000
"1247","PGAS1_01946",1,194600000
"1248","PGAS1_01950",1,195000000
"1249","PGAS1_01953",1,195300000
"1250","PGAS1_01955",1,195500000
"1251","PGAS1_01958",1,195800000
"1252","PGAS1_01959",1,195900000
"1253","PGAS1_01960",1,196000000
"1254","PGAS1_01963",1,196300000
"1255","PGAS1_01965",1,196500000
"1256","PGAS1_01966",1,196600000
"1257","PGAS1_01967",1,196700000
"1258","PGAS1_01971",1,197100000
"1259","PGAS1_01972",1,197200000
"1260","PGAS1_01977",1,197700000
"1261","PGAS1_01979",1,197900000
"1262","PGAS1_01982",1,198200000
"1263","PGAS1_01983",1,198300000
"1264","PGAS1_01984",1,198400000
"1265","PGAS1_01985",1,198500000
"1266","PGAS1_01986",1,198600000
"1267","PGAS1_01987",1,198700000
"1268","PGAS1_01993",1,199300000
"1269","PGAS1_01994",1,199400000
"1270","PGAS1_01996",1,199600000
"1271","PGAS1_01998",1,199800000
"1272","PGAS1_02000",2,200000000
"1273","PGAS1_02003",2,200300000
"1274","PGAS1_02004",2,200400000
"1275","PGAS1_02005",2,200500000
"1276","PGAS1_02007",2,200700000
"1277","PGAS1_02008",2,200800000
"1278","PGAS1_02010",2,201000000
"1279","PGAS1_02012",2,201200000
"1280","PGAS1_02013",2,201300000
"1281","PGAS1_02015",2,201500000
"1282","PGAS1_02021",2,202100000
"1283","PGAS1_02023",2,202300000
"1284","PGAS1_02024",2,202400000
"1285","PGAS1_02031",2,203100000
"1286","PGAS1_02032",2,203200000
"1287","PGAS1_02033",2,203300000
"1288","PGAS1_02034",2,203400000
"1289","PGAS1_02035",2,203500000
"1290","PGAS1_02036",2,203600000
"1291","PGAS1_02037",2,203700000
"1292","PGAS1_02038",2,203800000
"1293","PGAS1_02044",2,204400000
"1294","PGAS1_02051",2,205100000
"1295","PGAS1_02052",2,205200000
"1296","PGAS1_02053",2,205300000
"1297","PGAS1_02054",2,205400000
"1298","PGAS1_02055",2,205500000
"1299","PGAS1_02056",2,205600000
"1300","PGAS1_02057",2,205700000
"1301","PGAS1_02064",2,206400000
"1302","PGAS1_02066",2,206600000
"1303","PGAS1_02069",2,206900000
"1304","PGAS1_02075",2,207500000
"1305","PGAS1_02076",2,207600000
"1306","PGAS1_02077",2,207700000
"1307","PGAS1_02078",2,207800000
"1308","PGAS1_02079",2,207900000
"1309","PGAS1_02080",2,208000000
"1310","PGAS1_02083",2,208300000
"1311","PGAS1_02085",2,208500000
"1312","PGAS1_02094",2,209400000
"1313","PGAS1_02095",2,209500000
"1314","PGAS1_02097",2,209700000
"1315","PGAS1_02099",2,209900000
"1316","PGAS1_02106",2,210600000
"1317","PGAS1_02113",2,211300000
"1318","PGAS1_02119",2,211900000
"1319","PGAS1_02122",2,212200000
"1320","PGAS1_02123",2,212300000
"1321","PGAS1_02126",2,212600000
"1322","PGAS1_02136",2,213600000
"1323","PGAS1_02137",2,213700000
"1324","PGAS1_02138",2,213800000
"1325","PGAS1_02139",2,213900000
"1326","PGAS1_02140",2,214000000
"1327","PGAS1_02141",2,214100000
"1328","PGAS1_02144",2,214400000
"1329","PGAS1_02149",2,214900000
"1330","PGAS1_02156",2,215600000
"1331","PGAS1_02157",2,215700000
"1332","PGAS1_02166",2,216600000
"1333","PGAS1_02169",2,216900000
"1334","PGAS1_02172",2,217200000
"1335","PGAS1_02173",2,217300000
"1336","PGAS1_02176",2,217600000
"1337","PGAS1_02187",2,218700000
"1338","PGAS1_02189",2,218900000
"1339","PGAS1_02191",2,219100000
"1340","PGAS1_02194",2,219400000
"1341","PGAS1_02195",2,219500000
"1342","PGAS1_02206",2,220600000
"1343","PGAS1_02207",2,220700000
"1344","PGAS1_02208",2,220800000
"1345","PGAS1_02209",2,220900000
"1346","PGAS1_02212",2,221200000
"1347","PGAS1_02213",2,221300000
"1348","PGAS1_02216",2,221600000
"1349","PGAS1_02217",2,221700000
"1350","PGAS1_02218",2,221800000
"1351","PGAS1_02219",2,221900000
"1352","PGAS1_02220",2,222000000
"1353","PGAS1_02224",2,222400000
"1354","PGAS1_02230",2,223000000
"1355","PGAS1_02233",2,223300000
"1356","PGAS1_02240",2,224000000
"1357","PGAS1_02242",2,224200000
"1358","PGAS1_02246",2,224600000
"1359","PGAS1_02247",2,224700000
"1360","PGAS1_02248",2,224800000
"1361","PGAS1_02250",2,225000000
"1362","PGAS1_02252",2,225200000
"1363","PGAS1_02253",2,225300000
"1364","PGAS1_02255",2,225500000
"1365","PGAS1_02256",2,225600000
"1366","PGAS1_02257",2,225700000
"1367","PGAS1_02259",2,225900000
"1368","PGAS1_02260",2,226000000
"1369","PGAS1_02262",2,226200000
"1370","PGAS1_02264",2,226400000
"1371","PGAS1_02265",2,226500000
"1372","PGAS1_02284",2,228400000
"1373","PGAS1_02286",2,228600000
"1374","PGAS1_02288",2,228800000
"1375","PGAS1_02292",2,229200000
"1376","PGAS1_02294",2,229400000
"1377","PGAS1_02295",2,229500000
"1378","PGAS1_02301",2,230100000
"1379","PGAS1_02308",2,230800000
"1380","PGAS1_02309",2,230900000
"1381","PGAS1_02311",2,231100000
"1382","PGAS1_02312",2,231200000
"1383","PGAS1_02313",2,231300000
"1384","PGAS1_02314",2,231400000
"1385","PGAS1_02317",2,231700000
"1386","PGAS1_02318",2,231800000
"1387","PGAS1_02321",2,232100000
"1388","PGAS1_02323",2,232300000
"1389","PGAS1_02328",2,232800000
"1390","PGAS1_02329",2,232900000
"1391","PGAS1_02330",2,233000000
"1392","PGAS1_02331",2,233100000
"1393","PGAS1_02337",2,233700000
"1394","PGAS1_02339",2,233900000
"1395","PGAS1_02340",2,234000000
"1396","PGAS1_02341",2,234100000
"1397","PGAS1_02343",2,234300000
"1398","PGAS1_02344",2,234400000
"1399","PGAS1_02348",2,234800000
"1400","PGAS1_02353",2,235300000
"1401","PGAS1_02354",2,235400000
"1402","PGAS1_02355",2,235500000
"1403","PGAS1_02356",2,235600000
"1404","PGAS1_02359",2,235900000
"1405","PGAS1_02360",2,236000000
"1406","PGAS1_02361",2,236100000
"1407","PGAS1_02366",2,236600000
"1408","PGAS1_02369",2,236900000
"1409","PGAS1_02372",2,237200000
"1410","PGAS1_02374",2,237400000
"1411","PGAS1_02375",2,237500000
"1412","PGAS1_02377",2,237700000
"1413","PGAS1_02385",2,238500000
"1414","PGAS1_02386",2,238600000
"1415","PGAS1_02390",2,239000000
"1416","PGAS1_02391",2,239100000
"1417","PGAS1_02392",2,239200000
"1418","PGAS1_02400",2,240000000
"1419","PGAS1_02401",2,240100000
"1420","PGAS1_02402",2,240200000
"1421","PGAS1_02403",2,240300000
"1422","PGAS1_02404",2,240400000
