Marker_Name,Chromosome,Position,Position,,
PGAS1_00919,1,00919,91900000,,
PGAS1_00920,1,00920,92000000,,
PGAS1_00923,1,00923,92300000,,
PGAS1_00924,1,00924,92400000,,
PGAS1_00925,1,00925,92500000,,
PGAS1_00926,1,00926,92600000,,
PGAS1_00927,1,00927,92700000,,
PGAS1_00928,1,00928,92800000,,
PGAS1_00929,1,00929,92900000,,
PGAS1_00931,1,00931,93100000,,
PGAS1_00932,1,00932,93200000,,
PGAS1_00933,1,00933,93300000,,
PGAS1_00934,1,00934,93400000,,
PGAS1_00935,1,00935,93500000,,
PGAS1_00936,1,00936,93600000,,
PGAS1_00937,1,00937,93700000,,
PGAS1_00939,1,00939,93900000,,
PGAS1_00940,1,00940,94000000,,
PGAS1_00942,1,00942,94200000,,
PGAS1_00944,1,00944,94400000,,
PGAS1_00945,1,00945,94500000,,
PGAS1_00946,1,00946,94600000,,
PGAS1_00947,1,00947,94700000,,
PGAS1_00948,1,00948,94800000,,
PGAS1_00949,1,00949,94900000,,
PGAS1_00950,1,00950,95000000,,
PGAS1_00951,1,00951,95100000,,
PGAS1_00952,1,00952,95200000,,
PGAS1_00953,1,00953,95300000,,
PGAS1_00954,1,00954,95400000,,
PGAS1_00957,1,00957,95700000,,
PGAS1_00958,1,00958,95800000,,
PGAS1_00959,1,00959,95900000,,
PGAS1_00960,1,00960,96000000,,
PGAS1_00961,1,00961,96100000,,
PGAS1_00962,1,00962,96200000,,
PGAS1_00963,1,00963,96300000,,
PGAS1_00965,1,00965,96500000,,
PGAS1_00966,1,00966,96600000,,
PGAS1_00967,1,00967,96700000,,
PGAS1_00969,1,00969,96900000,,
PGAS1_00970,1,00970,97000000,,
PGAS1_00972,1,00972,97200000,,
PGAS1_00973,1,00973,97300000,,
PGAS1_00974,1,00974,97400000,,
PGAS1_00975,1,00975,97500000,,
PGAS1_00976,1,00976,97600000,,
PGAS1_00977,1,00977,97700000,,
PGAS1_00981,1,00981,98100000,,
PGAS1_00982,1,00982,98200000,,
PGAS1_00983,1,00983,98300000,,
PGAS1_00984,1,00984,98400000,,
PGAS1_00985,1,00985,98500000,,
PGAS1_00986,1,00986,98600000,,
PGAS1_00987,1,00987,98700000,,
PGAS1_00988,1,00988,98800000,,
PGAS1_00989,1,00989,98900000,,
PGAS1_00990,1,00990,99000000,,
PGAS1_00991,1,00991,99100000,,
PGAS1_00992,1,00992,99200000,,
PGAS1_00993,1,00993,99300000,,
PGAS1_00994,1,00994,99400000,,
PGAS1_00995,1,00995,99500000,,
PGAS1_00996,1,00996,99600000,,
PGAS1_00997,1,00997,99700000,,
PGAS1_00998,1,00998,99800000,,
PGAS1_00999,1,00999,99900000,,
PGAS1_01000,1,01000,100000000,,
PGAS1_01001,1,01001,100100000,,
PGAS1_01002,1,01002,100200000,,
PGAS1_01004,1,01004,100400000,,
PGAS1_01005,1,01005,100500000,,
PGAS1_01006,1,01006,100600000,,
PGAS1_01007,1,01007,100700000,,
PGAS1_01008,1,01008,100800000,,
PGAS1_01009,1,01009,100900000,,
PGAS1_01010,1,01010,101000000,,
PGAS1_01011,1,01011,101100000,,
PGAS1_01012,1,01012,101200000,,
PGAS1_01013,1,01013,101300000,,
PGAS1_01014,1,01014,101400000,,
PGAS1_01015,1,01015,101500000,,
PGAS1_01017,1,01017,101700000,,
PGAS1_01018,1,01018,101800000,,
PGAS1_01019,1,01019,101900000,,
PGAS1_01020,1,01020,102000000,,
PGAS1_01021,1,01021,102100000,,
PGAS1_01023,1,01023,102300000,,
PGAS1_01025,1,01025,102500000,,
PGAS1_01026,1,01026,102600000,,
PGAS1_01028,1,01028,102800000,,
PGAS1_01029,1,01029,102900000,,
PGAS1_01030,1,01030,103000000,,
PGAS1_01031,1,01031,103100000,,
PGAS1_01032,1,01032,103200000,,
PGAS1_01033,1,01033,103300000,,
PGAS1_01038,1,01038,103800000,,
PGAS1_01042,1,01042,104200000,,
PGAS1_01043,1,01043,104300000,,
PGAS1_01045,1,01045,104500000,,
PGAS1_01046,1,01046,104600000,,
PGAS1_01047,1,01047,104700000,,
PGAS1_01048,1,01048,104800000,,
PGAS1_01049,1,01049,104900000,,
PGAS1_01052,1,01052,105200000,,
PGAS1_01059,1,01059,105900000,,
PGAS1_01060,1,01060,106000000,,
PGAS1_01061,1,01061,106100000,,
PGAS1_01062,1,01062,106200000,,
PGAS1_01063,1,01063,106300000,,
PGAS1_01067,1,01067,106700000,,
PGAS1_01068,1,01068,106800000,,
PGAS1_01069,1,01069,106900000,,
PGAS1_01070,1,01070,107000000,,
PGAS1_01073,1,01073,107300000,,
PGAS1_01074,1,01074,107400000,,
PGAS1_01075,1,01075,107500000,,
PGAS1_01076,1,01076,107600000,,
PGAS1_01078,1,01078,107800000,,
PGAS1_01079,1,01079,107900000,,
PGAS1_01080,1,01080,108000000,,
PGAS1_01081,1,01081,108100000,,
PGAS1_01082,1,01082,108200000,,
PGAS1_01083,1,01083,108300000,,
PGAS1_01086,1,01086,108600000,,
PGAS1_01087,1,01087,108700000,,
PGAS1_01089,1,01089,108900000,,
PGAS1_01090,1,01090,109000000,,
PGAS1_01091,1,01091,109100000,,
PGAS1_01092,1,01092,109200000,,
PGAS1_01093,1,01093,109300000,,
PGAS1_01095,1,01095,109500000,,
PGAS1_01096,1,01096,109600000,,
PGAS1_01099,1,01099,109900000,,
PGAS1_01100,1,01100,110000000,,
PGAS1_01101,1,01101,110100000,,
PGAS1_01102,1,01102,110200000,,
PGAS1_01112,1,01112,111200000,,
PGAS1_01113,1,01113,111300000,,
PGAS1_01114,1,01114,111400000,,
PGAS1_01115,1,01115,111500000,,
PGAS1_01116,1,01116,111600000,,
PGAS1_01117,1,01117,111700000,,
PGAS1_01118,1,01118,111800000,,
PGAS1_01119,1,01119,111900000,,
PGAS1_01120,1,01120,112000000,,
PGAS1_01121,1,01121,112100000,,
PGAS1_01122,1,01122,112200000,,
PGAS1_01123,1,01123,112300000,,
PGAS1_01125,1,01125,112500000,,
PGAS1_01126,1,01126,112600000,,
PGAS1_01127,1,01127,112700000,,
PGAS1_01133,1,01133,113300000,,
PGAS1_01134,1,01134,113400000,,
PGAS1_01138,1,01138,113800000,,
PGAS1_01139,1,01139,113900000,,
PGAS1_01140,1,01140,114000000,,
PGAS1_01142,1,01142,114200000,,
PGAS1_01143,1,01143,114300000,,
PGAS1_01144,1,01144,114400000,,
PGAS1_01147,1,01147,114700000,,
PGAS1_01148,1,01148,114800000,,
PGAS1_01151,1,01151,115100000,,
PGAS1_01152,1,01152,115200000,,
PGAS1_01153,1,01153,115300000,,
PGAS1_01155,1,01155,115500000,,
PGAS1_01160,1,01160,116000000,,
PGAS1_01162,1,01162,116200000,,
PGAS1_01164,1,01164,116400000,,
PGAS1_01165,1,01165,116500000,,
PGAS1_01166,1,01166,116600000,,
PGAS1_01168,1,01168,116800000,,
PGAS1_01169,1,01169,116900000,,
PGAS1_01172,1,01172,117200000,,
PGAS1_01173,1,01173,117300000,,
PGAS1_01176,1,01176,117600000,,
PGAS1_01177,1,01177,117700000,,
PGAS1_01179,1,01179,117900000,,
PGAS1_01180,1,01180,118000000,,
PGAS1_01181,1,01181,118100000,,
PGAS1_01182,1,01182,118200000,,
PGAS1_01183,1,01183,118300000,,
PGAS1_01184,1,01184,118400000,,
PGAS1_01185,1,01185,118500000,,
PGAS1_01186,1,01186,118600000,,
PGAS1_01187,1,01187,118700000,,
PGAS1_01188,1,01188,118800000,,
PGAS1_01189,1,01189,118900000,,
PGAS1_01190,1,01190,119000000,,
PGAS1_01192,1,01192,119200000,,
PGAS1_01193,1,01193,119300000,,
PGAS1_01195,1,01195,119500000,,
PGAS1_01196,1,01196,119600000,,
PGAS1_01197,1,01197,119700000,,
PGAS1_01198,1,01198,119800000,,
PGAS1_01199,1,01199,119900000,,
PGAS1_01200,1,01200,120000000,,
PGAS1_01201,1,01201,120100000,,
PGAS1_01202,1,01202,120200000,,
PGAS1_01204,1,01204,120400000,,
PGAS1_01205,1,01205,120500000,,
PGAS1_01207,1,01207,120700000,,
PGAS1_01208,1,01208,120800000,,
PGAS1_01210,1,01210,121000000,,
PGAS1_01211,1,01211,121100000,,
PGAS1_01220,1,01220,122000000,,
PGAS1_01222,1,01222,122200000,,
PGAS1_01223,1,01223,122300000,,
PGAS1_01224,1,01224,122400000,,
PGAS1_01225,1,01225,122500000,,
PGAS1_01226,1,01226,122600000,,
PGAS1_01227,1,01227,122700000,,
PGAS1_01228,1,01228,122800000,,
PGAS1_01229,1,01229,122900000,,
PGAS1_01232,1,01232,123200000,,
PGAS1_01240,1,01240,124000000,,
PGAS1_01241,1,01241,124100000,,
PGAS1_01242,1,01242,124200000,,
PGAS1_01243,1,01243,124300000,,
PGAS1_01247,1,01247,124700000,,
PGAS1_01248,1,01248,124800000,,
PGAS1_01249,1,01249,124900000,,
PGAS1_01257,1,01257,125700000,,
PGAS1_01262,1,01262,126200000,,
PGAS1_01264,1,01264,126400000,,
PGAS1_01267,1,01267,126700000,,
PGAS1_01268,1,01268,126800000,,
PGAS1_01269,1,01269,126900000,,
PGAS1_01270,1,01270,127000000,,
PGAS1_01280,1,01280,128000000,,
PGAS1_01283,1,01283,128300000,,
PGAS1_01286,1,01286,128600000,,
PGAS1_01287,1,01287,128700000,,
PGAS1_01293,1,01293,129300000,,
PGAS1_01295,1,01295,129500000,,
PGAS1_01296,1,01296,129600000,,
PGAS1_01302,1,01302,130200000,,
PGAS1_01304,1,01304,130400000,,
PGAS1_01305,1,01305,130500000,,
PGAS1_01311,1,01311,131100000,,
PGAS1_01312,1,01312,131200000,,
PGAS1_01313,1,01313,131300000,,
PGAS1_01314,1,01314,131400000,,
PGAS1_01317,1,01317,131700000,,
PGAS1_01319,1,01319,131900000,,
PGAS1_01320,1,01320,132000000,,
PGAS1_01327,1,01327,132700000,,
PGAS1_01328,1,01328,132800000,,
PGAS1_01329,1,01329,132900000,,
PGAS1_01331,1,01331,133100000,,
PGAS1_01332,1,01332,133200000,,
PGAS1_01333,1,01333,133300000,,
PGAS1_01335,1,01335,133500000,,
PGAS1_01340,1,01340,134000000,,
PGAS1_01341,1,01341,134100000,,
PGAS1_01342,1,01342,134200000,,
PGAS1_01343,1,01343,134300000,,
PGAS1_01346,1,01346,134600000,,
PGAS1_01349,1,01349,134900000,,
PGAS1_01350,1,01350,135000000,,
PGAS1_01351,1,01351,135100000,,
PGAS1_01352,1,01352,135200000,,
PGAS1_01354,1,01354,135400000,,
PGAS1_01355,1,01355,135500000,,
PGAS1_01356,1,01356,135600000,,
PGAS1_01357,1,01357,135700000,,
PGAS1_01358,1,01358,135800000,,
PGAS1_01359,1,01359,135900000,,
PGAS1_01361,1,01361,136100000,,
PGAS1_01362,1,01362,136200000,,
PGAS1_01363,1,01363,136300000,,
PGAS1_01364,1,01364,136400000,,
PGAS1_01365,1,01365,136500000,,
PGAS1_01368,1,01368,136800000,,
PGAS1_01369,1,01369,136900000,,
PGAS1_01372,1,01372,137200000,,
PGAS1_01376,1,01376,137600000,,
PGAS1_01377,1,01377,137700000,,
PGAS1_01378,1,01378,137800000,,
PGAS1_01379,1,01379,137900000,,
PGAS1_01380,1,01380,138000000,,
PGAS1_01384,1,01384,138400000,,
PGAS1_01385,1,01385,138500000,,
PGAS1_01388,1,01388,138800000,,
PGAS1_01389,1,01389,138900000,,
PGAS1_01391,1,01391,139100000,,
PGAS1_01392,1,01392,139200000,,
PGAS1_01393,1,01393,139300000,,
PGAS1_01394,1,01394,139400000,,
PGAS1_01395,1,01395,139500000,,
PGAS1_01396,1,01396,139600000,,
PGAS1_01403,1,01403,140300000,,
PGAS1_01405,1,01405,140500000,,
PGAS1_01406,1,01406,140600000,,
PGAS1_01408,1,01408,140800000,,
PGAS1_01409,1,01409,140900000,,
PGAS1_01411,1,01411,141100000,,
PGAS1_01418,1,01418,141800000,,
PGAS1_01424,1,01424,142400000,,
PGAS1_01425,1,01425,142500000,,
PGAS1_01427,1,01427,142700000,,
PGAS1_01430,1,01430,143000000,,
PGAS1_01431,1,01431,143100000,,
PGAS1_01432,1,01432,143200000,,
PGAS1_01436,1,01436,143600000,,
PGAS1_01441,1,01441,144100000,,
PGAS1_01443,1,01443,144300000,,
PGAS1_01444,1,01444,144400000,,
PGAS1_01446,1,01446,144600000,,
PGAS1_01456,1,01456,145600000,,
PGAS1_01457,1,01457,145700000,,
PGAS1_01459,1,01459,145900000,,
PGAS1_01460,1,01460,146000000,,
PGAS1_01462,1,01462,146200000,,
PGAS1_01464,1,01464,146400000,,
PGAS1_01467,1,01467,146700000,,
PGAS1_01468,1,01468,146800000,,
PGAS1_01469,1,01469,146900000,,
PGAS1_01470,1,01470,147000000,,
PGAS1_01471,1,01471,147100000,,
PGAS1_01472,1,01472,147200000,,
PGAS1_01473,1,01473,147300000,,
PGAS1_01479,1,01479,147900000,,
PGAS1_01480,1,01480,148000000,,
PGAS1_01482,1,01482,148200000,,
PGAS1_01487,1,01487,148700000,,
PGAS1_01488,1,01488,148800000,,
PGAS1_01489,1,01489,148900000,,
PGAS1_01492,1,01492,149200000,,
PGAS1_01494,1,01494,149400000,,
PGAS1_01495,1,01495,149500000,,
PGAS1_01496,1,01496,149600000,,
PGAS1_01500,1,01500,150000000,,
PGAS1_01503,1,01503,150300000,,
PGAS1_01504,1,01504,150400000,,
PGAS1_01511,1,01511,151100000,,
PGAS1_01513,1,01513,151300000,,
PGAS1_01514,1,01514,151400000,,
PGAS1_01515,1,01515,151500000,,
PGAS1_01520,1,01520,152000000,,
PGAS1_01521,1,01521,152100000,,
PGAS1_01523,1,01523,152300000,,
PGAS1_01524,1,01524,152400000,,
PGAS1_01525,1,01525,152500000,,
PGAS1_01526,1,01526,152600000,,
PGAS1_01527,1,01527,152700000,,
PGAS1_01528,1,01528,152800000,,
PGAS1_01529,1,01529,152900000,,
PGAS1_01530,1,01530,153000000,,
PGAS1_01531,1,01531,153100000,,
PGAS1_01534,1,01534,153400000,,
PGAS1_01535,1,01535,153500000,,
PGAS1_01536,1,01536,153600000,,
PGAS1_01537,1,01537,153700000,,
PGAS1_01538,1,01538,153800000,,
PGAS1_01539,1,01539,153900000,,
PGAS1_01540,1,01540,154000000,,
PGAS1_01541,1,01541,154100000,,
PGAS1_01543,1,01543,154300000,,
PGAS1_01545,1,01545,154500000,,
PGAS1_01546,1,01546,154600000,,
PGAS1_01548,1,01548,154800000,,
PGAS1_01549,1,01549,154900000,,
PGAS1_01550,1,01550,155000000,,
PGAS1_01551,1,01551,155100000,,
PGAS1_01553,1,01553,155300000,,
PGAS1_01555,1,01555,155500000,,
PGAS1_01558,1,01558,155800000,,
PGAS1_01559,1,01559,155900000,,
PGAS1_01564,1,01564,156400000,,
PGAS1_01565,1,01565,156500000,,
PGAS1_01566,1,01566,156600000,,
PGAS1_01568,1,01568,156800000,,
PGAS1_01569,1,01569,156900000,,
PGAS1_01570,1,01570,157000000,,
PGAS1_01571,1,01571,157100000,,
PGAS1_01572,1,01572,157200000,,
PGAS1_01573,1,01573,157300000,,
PGAS1_01578,1,01578,157800000,,
PGAS1_01581,1,01581,158100000,,
PGAS1_01582,1,01582,158200000,,
PGAS1_01583,1,01583,158300000,,
PGAS1_01584,1,01584,158400000,,
PGAS1_01585,1,01585,158500000,,
PGAS1_01588,1,01588,158800000,,
PGAS1_01590,1,01590,159000000,,
PGAS1_01591,1,01591,159100000,,
PGAS1_01592,1,01592,159200000,,
PGAS1_01594,1,01594,159400000,,
PGAS1_01598,1,01598,159800000,,
PGAS1_01608,1,01608,160800000,,
PGAS1_01611,1,01611,161100000,,
PGAS1_01617,1,01617,161700000,,
PGAS1_01619,1,01619,161900000,,
PGAS1_01625,1,01625,162500000,,
PGAS1_01626,1,01626,162600000,,
PGAS1_01632,1,01632,163200000,,
PGAS1_01635,1,01635,163500000,,
PGAS1_01636,1,01636,163600000,,
PGAS1_01637,1,01637,163700000,,
PGAS1_01638,1,01638,163800000,,
PGAS1_01640,1,01640,164000000,,
PGAS1_01641,1,01641,164100000,,
PGAS1_01643,1,01643,164300000,,
PGAS1_01644,1,01644,164400000,,
PGAS1_01646,1,01646,164600000,,
PGAS1_01647,1,01647,164700000,,
PGAS1_01648,1,01648,164800000,,
PGAS1_01652,1,01652,165200000,,
PGAS1_01653,1,01653,165300000,,
PGAS1_01654,1,01654,165400000,,
PGAS1_01655,1,01655,165500000,,
PGAS1_01656,1,01656,165600000,,
PGAS1_01657,1,01657,165700000,,
PGAS1_01658,1,01658,165800000,,
PGAS1_01663,1,01663,166300000,,
PGAS1_01664,1,01664,166400000,,
PGAS1_01665,1,01665,166500000,,
PGAS1_01670,1,01670,167000000,,
PGAS1_01672,1,01672,167200000,,
PGAS1_01673,1,01673,167300000,,
PGAS1_01676,1,01676,167600000,,
PGAS1_01677,1,01677,167700000,,
PGAS1_01680,1,01680,168000000,,
PGAS1_01682,1,01682,168200000,,
PGAS1_01683,1,01683,168300000,,
PGAS1_01684,1,01684,168400000,,
PGAS1_01690,1,01690,169000000,,
PGAS1_01691,1,01691,169100000,,
PGAS1_01692,1,01692,169200000,,
PGAS1_01694,1,01694,169400000,,
PGAS1_01696,1,01696,169600000,,
PGAS1_01697,1,01697,169700000,,
PGAS1_01698,1,01698,169800000,,
PGAS1_01699,1,01699,169900000,,
PGAS1_01700,1,01700,170000000,,
PGAS1_01702,1,01702,170200000,,
PGAS1_01703,1,01703,170300000,,
PGAS1_01704,1,01704,170400000,,
PGAS1_01712,1,01712,171200000,,
PGAS1_01713,1,01713,171300000,,
PGAS1_01716,1,01716,171600000,,
PGAS1_01726,1,01726,172600000,,
PGAS1_01727,1,01727,172700000,,
PGAS1_01728,1,01728,172800000,,
PGAS1_01729,1,01729,172900000,,
PGAS1_01730,1,01730,173000000,,
PGAS1_01733,1,01733,173300000,,
PGAS1_01736,1,01736,173600000,,
PGAS1_01737,1,01737,173700000,,
PGAS1_01739,1,01739,173900000,,
PGAS1_01741,1,01741,174100000,,
PGAS1_01742,1,01742,174200000,,
PGAS1_01743,1,01743,174300000,,
PGAS1_01744,1,01744,174400000,,
PGAS1_01747,1,01747,174700000,,
PGAS1_01748,1,01748,174800000,,
PGAS1_01749,1,01749,174900000,,
PGAS1_01750,1,01750,175000000,,
PGAS1_01752,1,01752,175200000,,
PGAS1_01753,1,01753,175300000,,
PGAS1_01754,1,01754,175400000,,
PGAS1_01755,1,01755,175500000,,
PGAS1_01756,1,01756,175600000,,
PGAS1_01757,1,01757,175700000,,
PGAS1_01761,1,01761,176100000,,
PGAS1_01762,1,01762,176200000,,
PGAS1_01763,1,01763,176300000,,
PGAS1_01766,1,01766,176600000,,
PGAS1_01768,1,01768,176800000,,
PGAS1_01771,1,01771,177100000,,
PGAS1_01777,1,01777,177700000,,
PGAS1_01778,1,01778,177800000,,
PGAS1_01782,1,01782,178200000,,
PGAS1_01785,1,01785,178500000,,
PGAS1_01789,1,01789,178900000,,
PGAS1_01790,1,01790,179000000,,
PGAS1_01791,1,01791,179100000,,
PGAS1_01792,1,01792,179200000,,
PGAS1_01793,1,01793,179300000,,
PGAS1_01798,1,01798,179800000,,
PGAS1_01805,1,01805,180500000,,
PGAS1_01807,1,01807,180700000,,
PGAS1_01808,1,01808,180800000,,
PGAS1_01810,1,01810,181000000,,
PGAS1_01811,1,01811,181100000,,
PGAS1_01813,1,01813,181300000,,
PGAS1_01815,1,01815,181500000,,
PGAS1_01819,1,01819,181900000,,
PGAS1_01820,1,01820,182000000,,
PGAS1_01823,1,01823,182300000,,
PGAS1_01825,1,01825,182500000,,
PGAS1_01826,1,01826,182600000,,
PGAS1_01828,1,01828,182800000,,
PGAS1_01830,1,01830,183000000,,
PGAS1_01831,1,01831,183100000,,
PGAS1_01835,1,01835,183500000,,
PGAS1_01840,1,01840,184000000,,
PGAS1_01841,1,01841,184100000,,
PGAS1_01843,1,01843,184300000,,
PGAS1_01844,1,01844,184400000,,
PGAS1_01845,1,01845,184500000,,
PGAS1_01846,1,01846,184600000,,
PGAS1_01847,1,01847,184700000,,
PGAS1_01848,1,01848,184800000,,
PGAS1_01849,1,01849,184900000,,
PGAS1_01850,1,01850,185000000,,
PGAS1_01852,1,01852,185200000,,
PGAS1_01854,1,01854,185400000,,
PGAS1_01856,1,01856,185600000,,
PGAS1_01857,1,01857,185700000,,
PGAS1_01860,1,01860,186000000,,
PGAS1_01862,1,01862,186200000,,
PGAS1_01868,1,01868,186800000,,
PGAS1_01869,1,01869,186900000,,
PGAS1_01870,1,01870,187000000,,
PGAS1_01871,1,01871,187100000,,
PGAS1_01873,1,01873,187300000,,
PGAS1_01877,1,01877,187700000,,
PGAS1_01881,1,01881,188100000,,
PGAS1_01884,1,01884,188400000,,
PGAS1_01885,1,01885,188500000,,
PGAS1_01888,1,01888,188800000,,
PGAS1_01893,1,01893,189300000,,
PGAS1_01894,1,01894,189400000,,
PGAS1_01900,1,01900,190000000,,
PGAS1_01901,1,01901,190100000,,
PGAS1_01903,1,01903,190300000,,
PGAS1_01904,1,01904,190400000,,
PGAS1_01905,1,01905,190500000,,
PGAS1_01906,1,01906,190600000,,
PGAS1_01907,1,01907,190700000,,
PGAS1_01909,1,01909,190900000,,
PGAS1_01911,1,01911,191100000,,
PGAS1_01912,1,01912,191200000,,
PGAS1_01913,1,01913,191300000,,
PGAS1_01914,1,01914,191400000,,
PGAS1_01915,1,01915,191500000,,
PGAS1_01916,1,01916,191600000,,
PGAS1_01919,1,01919,191900000,,
PGAS1_01920,1,01920,192000000,,
PGAS1_01922,1,01922,192200000,,
PGAS1_01923,1,01923,192300000,,
PGAS1_01932,1,01932,193200000,,
PGAS1_01933,1,01933,193300000,,
PGAS1_01942,1,01942,194200000,,
PGAS1_01943,1,01943,194300000,,
PGAS1_01945,1,01945,194500000,,
PGAS1_01946,1,01946,194600000,,
PGAS1_01950,1,01950,195000000,,
PGAS1_01953,1,01953,195300000,,
PGAS1_01955,1,01955,195500000,,
PGAS1_01958,1,01958,195800000,,
PGAS1_01959,1,01959,195900000,,
PGAS1_01960,1,01960,196000000,,
PGAS1_01963,1,01963,196300000,,
PGAS1_01965,1,01965,196500000,,
PGAS1_01966,1,01966,196600000,,
PGAS1_01967,1,01967,196700000,,
PGAS1_01971,1,01971,197100000,,
PGAS1_01972,1,01972,197200000,,
PGAS1_01977,1,01977,197700000,,
PGAS1_01979,1,01979,197900000,,
PGAS1_01982,1,01982,198200000,,
PGAS1_01983,1,01983,198300000,,
PGAS1_01984,1,01984,198400000,,
PGAS1_01985,1,01985,198500000,,
PGAS1_01986,1,01986,198600000,,
PGAS1_01987,1,01987,198700000,,
PGAS1_01993,1,01993,199300000,,
PGAS1_01994,1,01994,199400000,,
PGAS1_01996,1,01996,199600000,,
PGAS1_01998,1,01998,199800000,,
PGAS1_02000,2,02000,200000000,,
PGAS1_02003,2,02003,200300000,,
PGAS1_02004,2,02004,200400000,,
PGAS1_02005,2,02005,200500000,,
PGAS1_02007,2,02007,200700000,,
PGAS1_02008,2,02008,200800000,,
PGAS1_02010,2,02010,201000000,,
PGAS1_02012,2,02012,201200000,,
PGAS1_02013,2,02013,201300000,,
PGAS1_02015,2,02015,201500000,,
PGAS1_02021,2,02021,202100000,,
PGAS1_02023,2,02023,202300000,,
PGAS1_02024,2,02024,202400000,,
PGAS1_02031,2,02031,203100000,,
PGAS1_02032,2,02032,203200000,,
PGAS1_02033,2,02033,203300000,,
PGAS1_02034,2,02034,203400000,,
PGAS1_02035,2,02035,203500000,,
PGAS1_02036,2,02036,203600000,,
PGAS1_02037,2,02037,203700000,,
PGAS1_02038,2,02038,203800000,,
PGAS1_02044,2,02044,204400000,,
PGAS1_02051,2,02051,205100000,,
PGAS1_02052,2,02052,205200000,,
PGAS1_02053,2,02053,205300000,,
PGAS1_02054,2,02054,205400000,,
PGAS1_02055,2,02055,205500000,,
PGAS1_02056,2,02056,205600000,,
PGAS1_02057,2,02057,205700000,,
PGAS1_02064,2,02064,206400000,,
PGAS1_02066,2,02066,206600000,,
PGAS1_02069,2,02069,206900000,,
PGAS1_02075,2,02075,207500000,,
PGAS1_02076,2,02076,207600000,,
PGAS1_02077,2,02077,207700000,,
PGAS1_02078,2,02078,207800000,,
PGAS1_02079,2,02079,207900000,,
PGAS1_02080,2,02080,208000000,,
PGAS1_02083,2,02083,208300000,,
PGAS1_02085,2,02085,208500000,,
PGAS1_02094,2,02094,209400000,,
PGAS1_02095,2,02095,209500000,,
PGAS1_02097,2,02097,209700000,,
PGAS1_02099,2,02099,209900000,,
PGAS1_02106,2,02106,210600000,,
PGAS1_02113,2,02113,211300000,,
PGAS1_02119,2,02119,211900000,,
PGAS1_02122,2,02122,212200000,,
PGAS1_02123,2,02123,212300000,,
PGAS1_02126,2,02126,212600000,,
PGAS1_02136,2,02136,213600000,,
PGAS1_02137,2,02137,213700000,,
PGAS1_02138,2,02138,213800000,,
PGAS1_02139,2,02139,213900000,,
PGAS1_02140,2,02140,214000000,,
PGAS1_02141,2,02141,214100000,,
PGAS1_02144,2,02144,214400000,,
PGAS1_02149,2,02149,214900000,,
PGAS1_02156,2,02156,215600000,,
PGAS1_02157,2,02157,215700000,,
PGAS1_02166,2,02166,216600000,,
PGAS1_02169,2,02169,216900000,,
PGAS1_02172,2,02172,217200000,,
PGAS1_02173,2,02173,217300000,,
PGAS1_02176,2,02176,217600000,,
PGAS1_02187,2,02187,218700000,,
PGAS1_02189,2,02189,218900000,,
PGAS1_02191,2,02191,219100000,,
PGAS1_02194,2,02194,219400000,,
PGAS1_02195,2,02195,219500000,,
PGAS1_02206,2,02206,220600000,,
PGAS1_02207,2,02207,220700000,,
PGAS1_02208,2,02208,220800000,,
PGAS1_02209,2,02209,220900000,,
PGAS1_02212,2,02212,221200000,,
PGAS1_02213,2,02213,221300000,,
PGAS1_02216,2,02216,221600000,,
PGAS1_02217,2,02217,221700000,,
PGAS1_02218,2,02218,221800000,,
PGAS1_02219,2,02219,221900000,,
PGAS1_02220,2,02220,222000000,,
PGAS1_02224,2,02224,222400000,,
PGAS1_02230,2,02230,223000000,,
PGAS1_02233,2,02233,223300000,,
PGAS1_02240,2,02240,224000000,,
PGAS1_02242,2,02242,224200000,,
PGAS1_02246,2,02246,224600000,,
PGAS1_02247,2,02247,224700000,,
PGAS1_02248,2,02248,224800000,,
PGAS1_02250,2,02250,225000000,,
PGAS1_02252,2,02252,225200000,,
PGAS1_02253,2,02253,225300000,,
PGAS1_02255,2,02255,225500000,,
PGAS1_02256,2,02256,225600000,,
PGAS1_02257,2,02257,225700000,,
PGAS1_02259,2,02259,225900000,,
PGAS1_02260,2,02260,226000000,,
PGAS1_02262,2,02262,226200000,,
PGAS1_02264,2,02264,226400000,,
PGAS1_02265,2,02265,226500000,,
PGAS1_02284,2,02284,228400000,,
PGAS1_02286,2,02286,228600000,,
PGAS1_02288,2,02288,228800000,,
PGAS1_02292,2,02292,229200000,,
PGAS1_02294,2,02294,229400000,,
PGAS1_02295,2,02295,229500000,,
PGAS1_02301,2,02301,230100000,,
PGAS1_02308,2,02308,230800000,,
PGAS1_02309,2,02309,230900000,,
PGAS1_02311,2,02311,231100000,,
PGAS1_02312,2,02312,231200000,,
PGAS1_02313,2,02313,231300000,,
PGAS1_02314,2,02314,231400000,,
PGAS1_02317,2,02317,231700000,,
PGAS1_02318,2,02318,231800000,,
PGAS1_02321,2,02321,232100000,,
PGAS1_02323,2,02323,232300000,,
PGAS1_02328,2,02328,232800000,,
